EGM_ID,WYGF_ID,River_Mile,Tributary,Temporal.Event,Species,Date,Length,Weight,Sex,Maturity,raw,assembled,q,big_Q,PC1,PC2,PC3,PC4,missing_prop,group
EGM18_0127,SAR_18_10,68,Bighorn River,Pre-Spawn ,SAR,5/3/2018,17,1.46,M,Ripe,1013447,806578,0.000694122564147848,0.00138548407107764,-0.0105427,0.0413643,0.0556811,-0.0185909,0.138978829389788,3
EGM18_0128,SAR_18_10,68,Bighorn River,Pre-Spawn ,SAR,5/3/2018,19.5,2.66,F,Firm,1263646,1007112,0.0187828600626318,0.0375626549577742,0.0370328,-0.0754042,0.0255306,0.021285,0.113574097135741,1
EGM18_0129,SAR_18_10,68,Bighorn River,Pre-Spawn ,SAR,5/3/2018,16.2,1.27,M,Ripe,837499,677700,0.00172264597675909,0.00344149979049751,-0.0295607,-0.0099805,0.0305353,-0.0179665,0.175840597758406,2
EGM18_0130,SAR_18_10,68,Bighorn River,Pre-Spawn ,SAR,5/3/2018,20.9,3.52,F,Intermediate,1773130,1371894,0.00128183634277727,0.00256128263003906,0.0283989,0.0705888,0.0363992,0.0632052,0.0867579908675799,3
EGM18_0131,SAR_18_10,68,Bighorn River,Pre-Spawn ,SAR,5/3/2018,19.3,2.15,M,Ripe,634167,507977,0.00256056214664088,0.00511761560179341,-0.0110875,-0.0685955,0.0189625,0.0044847,0.251556662515567,1
EGM18_0132,SAR_18_10,68,Bighorn River,Pre-Spawn ,SAR,5/3/2018,17.1,1.46,M,Ripe,812806,638070,4.68469419845893e-06,4.33291152645643e-06,-0.0244123,-0.0215773,0.0226213,-0.002632,0.208385222083852,2
EGM18_0133,SAR_18_10,68,Bighorn River,Pre-Spawn ,SAR,5/3/2018,16.3,1.43,M,Ripe,582431,449944,0.00171079840213108,0.00341826311560304,-0.0521152,0.0117893,0.0124084,0.006785,0.308177667081777,3
EGM18_0134,SAR_18_11,70-68.5,Bighorn River,Pre-Spawn ,SAR,5/3/2018,18.7,2.01,F,Firm,879271,715335,5.97838499579338e-05,0.000116689863936054,0.02658,-0.0822118,0.0172601,-6.55e-05,0.168617683686177,1
EGM18_0135,SAR_18_11,70-68.5,Bighorn River,Pre-Spawn ,SAR,5/3/2018,16.3,1.16,M,Ripe,1123840,896621,2.32517964119336e-06,2.04060229378154e-06,0.0044707,-0.0127572,0.034302,-0.0171948,0.126857617268576,2
EGM18_0136,SAR_18_11,70-68.5,Bighorn River,Pre-Spawn ,SAR,5/3/2018,19.1,2.26,F,Firm,1503106,1153247,1.74297049766394e-06,1.24464533043276e-06,-0.0011892,0.0444495,0.0462126,0.0152301,0.092818596928186,3
EGM18_0137,SAR_18_11,70-68.5,Bighorn River,Pre-Spawn ,SAR,5/3/2018,21.9,3.33,F,Intermediate,665948,533083,0.0140906555568231,0.0281776069570162,-0.0161944,-0.0900783,0.0296864,-0.0245745,0.272644250726442,1
EGM18_0138,SAR_18_11,70-68.5,Bighorn River,Pre-Spawn ,SAR,5/3/2018,22,3.79,F,Intermediate,1772267,1401788,3.90682658280596e-06,3.55971528637247e-06,0.0269019,0.0076003,0.0379749,0.0213458,0.0712328767123288,2
EGM18_0139,SAR_18_11,70-68.5,Bighorn River,Pre-Spawn ,SAR,5/3/2018,17.9,1.6,M,Ripe,1271628,986641,3.94464603392532e-06,3.61886441237015e-06,0.0134984,0.0488637,0.0491355,0.0256396,0.113740141137401,3
EGM18_0140,SAR_18_11,70-68.5,Bighorn River,Pre-Spawn ,SAR,5/3/2018,17.5,1.59,M,Ripe,1289009,1031681,4.13123770891941e-06,3.11498644218018e-06,0.0574442,-0.0632831,0.0308537,0.0285946,0.104939809049398,1
EGM18_0141,SAR_18_12,68.5-67,Bighorn River,Pre-Spawn ,SAR,5/3/2018,23.4,4.02,F,Intermediate,1364414,1073751,2.84428285662327e-06,3.3758202148036e-06,0.0147751,-0.0025412,0.0441216,0.0248119,0.0937318389373184,2
EGM18_0142,SAR_18_12,68.5-67,Bighorn River,Pre-Spawn ,SAR,5/3/2018,16.2,1.35,M,Ripe,1925783,1489154,2.02377979648812e-06,1.1029079791297e-06,0.0087441,0.0558095,0.042545,0.0242278,0.0733914487339145,3
EGM18_0143,SAR_18_12,68.5-67,Bighorn River,Pre-Spawn ,SAR,5/3/2018,17.3,1.5,M,Ripe,615816,489309,4.50995773463632e-06,4.87594596241259e-06,-0.0295437,-0.0905698,0.0196456,-0.0141401,0.259277708592777,1
EGM18_0145,SAR_18_13,54.5-52,Bighorn River,Spawn,SAR,5/18/2018,23.4,4.06,F,Inter. Soft,740010,571026,3.82394151001714e-06,3.35136202475404e-06,-0.0541129,0.0199086,0.0260081,-0.0012875,0.225404732254047,3
EGM18_0146,SAR_18_13,54.5-52,Bighorn River,Spawn,SAR,5/18/2018,19.7,2.57,F,Inter. Firm,1034473,813751,4.49599354323622e-06,4.69350701289834e-06,0.0064373,-0.0805559,0.0292019,-0.0090105,0.162474055624741,1
EGM18_0147,SAR_18_13,54.5-52,Bighorn River,Spawn,SAR,5/18/2018,20.3,2.46,M,Ripe,834955,669395,0.00541799985440079,0.0108326556225529,-0.0149825,-0.0188449,0.0130582,-0.0172472,0.181569115815691,2
EGM18_0148,SAR_18_13,54.5-52,Bighorn River,Spawn,SAR,5/18/2018,24.9,4.85,F,Spent,1948403,1519594,1.94436672369171e-06,1.29705892335989e-06,0.0186402,0.0567719,0.0464628,0.0184161,0.0691573266915733,3
EGM18_0150,SAR_18_13,54.5-52,Bighorn River,Spawn,SAR,5/18/2018,19,2.4,F,Inter. Firm,1112687,887096,3.92581639456618e-06,3.69822897505746e-06,-0.0035638,-0.0010352,0.0414615,-0.0107638,0.118638439186384,2
EGM18_0153,SAR_18_13,54.5-52,Bighorn River,Spawn,SAR,5/18/2018,17,1.61,M,Ripe,1087629,878278,1.67815057916487e-06,1.36898223407474e-06,0.0266565,-0.0669055,-0.0142331,0.0387359,0.13200498132005,1
EGM18_0154,SAR_18_13,54.5-52,Bighorn River,Spawn,SAR,5/18/2018,18,1.8,M,Ripe,2191287,1712534,1.83967347105022e-06,1.18955970535457e-06,0.019642,0.0648999,0.0552428,0.0119557,0.0645080946450809,3
EGM18_0155,SAR_18_13,54.5-52,Bighorn River,Spawn,SAR,5/18/2018,22.1,3.81,F,Inter. Firm,877461,702115,4.19837729732785e-06,6.08220534062895e-06,0.0168006,-0.0717206,-0.0026702,0.0079233,0.184142797841428,1
EGM18_0156,SAR_18_13,54.5-52,Bighorn River,Spawn,SAR,5/18/2018,19.2,2.29,F,Inter. Firm,605030,486136,4.01319774108926e-06,4.25644614722322e-06,-0.0493748,-0.0296904,-0.043476,-0.0226362,0.292984640929846,2
EGM18_0157,SAR_18_13,54.5-52,Bighorn River,Spawn,SAR,5/18/2018,20,2.77,F,Inter. Firm,411271,321338,7.12220804807142e-05,0.000139098416311519,-0.0950402,-0.0242912,-0.04993,-0.0060931,0.392112909921129,3
EGM18_0158,SAR_18_13,54.5-52,Bighorn River,Spawn,SAR,5/18/2018,14.5,0.77,M,Ripe,993162,782475,1.88331339051393e-06,1.34934646373961e-06,0.0210593,-0.0856058,0.0301673,-0.0108718,0.159236197592362,1
EGM18_0159,SAR_18_13,54.5-52,Bighorn River,Spawn,SAR,5/18/2018,17.4,1.66,F,Firm,968469,766231,3.57617104171261e-06,2.99712977383286e-06,-0.0009726,-0.0089884,0.0423615,0.0066578,0.144043171440432,2
EGM18_0160,SAR_18_13,54.5-52,Bighorn River,Spawn,SAR,5/18/2018,16.1,1.25,M,Ripe,1569301,1207865,1.92137101770001e-06,1.39374009815564e-06,0.0083898,0.0606854,0.0553733,0.0140529,0.0922374429223744,3
EGM18_0161,SAR_18_13,54.5-52,Bighorn River,Spawn,SAR,5/18/2018,18.7,2.02,M,Ripe,1216742,960415,1.99445596487165e-06,1.38749484951299e-06,0.0383415,-0.068167,0.0531591,0.020323,0.110419261104193,1
EGM18_0162,SAR_18_13,54.5-52,Bighorn River,Spawn,SAR/WAE,5/18/2018,18,2.02,F,Inter. Soft,914252,715542,2.58323912066365e-06,1.50980213921273e-06,-0.0090582,-0.0193627,0.0173225,-0.0047383,0.176670817766708,2
EGM18_0163,SAR_18_13,54.5-52,Bighorn River,Spawn,SAR,5/18/2018,17.1,1.6,M,Ripe,1010130,794465,2.15527571094717e-06,1.69570623607053e-06,-0.0052703,0.0406193,0.0355025,0.0166243,0.141220423412204,3
EGM18_0164,SAR_18_13,54.5-52,Bighorn River,Spawn,SAR,5/18/2018,16.6,1.28,M,Ripe,786332,627159,1.26745958260865e-05,2.14972775598764e-05,-0.0212793,-0.0164401,0.0037163,-0.0107024,0.191614777916148,2
EGM18_0165,SAR_18_13,54.5-52,Bighorn River,Spawn,SAR,5/18/2018,16,1.17,M,Ripe,2422540,1889663,3.42360740374443e-05,2.44782547294479e-06,0.0249965,0.06933,0.0452043,-0.0238509,0.0621834786218348,3
EGM18_0166,SAR_18_13,54.5-52,Bighorn River,Spawn,SAR,5/18/2018,21.1,3.12,F,Inter. Soft,2107960,1670692,1.92515545849583e-06,1.43905013207446e-06,0.0879959,-0.076479,0.0310287,0.0235782,0.0601079286010793,1
EGM18_0167,SAR_18_13,54.5-52,Bighorn River,Spawn,SAR,5/18/2018,15,0.93,M,Ripe,2106660,1668722,1.73758435502132e-06,1.19023934643881e-06,0.0348962,0.0175021,0.0150454,0.0241053,0.0728933167289332,2
EGM18_0168,SAR_18_13,54.5-52,Bighorn River,Spawn,SAR,5/18/2018,15.9,1.6,F,Inter. Soft,2442353,1871610,2.24869227873855e-06,1.31690774495809e-06,0.020458,0.0660965,0.0358021,0.016427,0.0640929846409298,3
EGM18_0169,SAR_18_13,54.5-52,Bighorn River,Spawn,SAR,5/18/2018,14,0.73,M,Ripe,616726,500100,2.47417238284937e-06,2.56329339156526e-06,-0.0038766,-0.1004307,0.0022141,-0.0171249,0.309755085097551,1
EGM18_0170,SAR_18_13,54.5-52,Bighorn River,Spawn,SAR,5/18/2018,16.9,1.46,F,Inter. Firm,723918,561797,2.95751033014483e-06,2.59009296169537e-06,-0.0286562,-0.0217564,0.0162667,0.000739,0.226816106268161,2
EGM18_0171,SAR_18_13,54.5-52,Bighorn River,Spawn,SAR,5/18/2018,14.2,0.78,M,Ripe,452631,358585,5.45385414855469e-06,6.527781406997e-06,-0.0774698,-0.0064661,-0.0040451,-0.0120975,0.366708177667082,3
EGM18_0172,SAR_18_14,52-50,Bighorn River,Spawn,SAR,5/18/2018,20.2,2.42,M,Ripe,904713,722906,5.07692852309869e-06,7.30659715902071e-06,0.034686,-0.0809283,0.0406554,0.0072857,0.156164383561644,1
EGM18_0173,SAR_18_14,52-50,Bighorn River,Spawn,SAR,5/18/2018,18.5,1.89,F,Firm,772212,609078,2.22957287136465e-06,1.95431843618946e-06,-0.0273707,-0.0102542,0.0138318,0.0040735,0.204151100041511,2
EGM18_0174,SAR_18_14,52-50,Bighorn River,Spawn,SAR/WAE,5/18/2018,16,1.14,M,Ripe,1176559,927207,2.052425534934e-06,1.55511887599857e-06,-0.0058854,0.0383384,0.0583583,-0.0180881,0.11681195516812,3
EGM18_0175,SAR_18_14,52-50,Bighorn River,Spawn,SAR,5/18/2018,18.5,1.8,M,Ripe,1019936,820638,2.20753203155473e-06,1.87214824650521e-06,0.0309018,-0.0796155,-0.0071095,0.0007919,0.152677459526775,1
EGM18_0176,SAR_18_14,52-50,Bighorn River,Spawn,SAR,5/18/2018,15.9,1,M,Ripe,1726466,1349935,1.68513487886327e-06,1.28125880135458e-06,0.0259028,0.0066176,0.0443428,-0.0052727,0.0783727687837277,2
EGM18_0177,SAR_18_14,52-50,Bighorn River,Spawn,SAR,5/18/2018,16.2,1.12,M,Ripe,1043833,820502,2.56237881944593e-06,2.87643711857444e-06,-0.0184047,0.0390023,0.0310278,0.0067547,0.134412619344126,3
EGM18_0178,SAR_18_14,52-50,Bighorn River,Spawn,SAR,5/18/2018,17.6,1.8,F,Inter. Firm,1476247,1165312,1.93546417421322e-06,1.41366342195969e-06,0.0535407,-0.0839865,0.0055401,0.0315458,0.0937318389373184,1
EGM18_0179,SAR_18_14,52-50,Bighorn River,Spawn,SAR,5/18/2018,11.6,0.4,M,Ripe,799975,627278,2.7647994476221e-06,2.3466032656719e-06,-0.011696,-0.0264579,0.0159662,-0.0055247,0.199750933997509,2
EGM18_0180,SAR_18_14,52-50,Bighorn River,Spawn,SAR,5/18/2018,17.3,1.56,M,Ripe,440219,346440,7.12064746024606e-06,7.3798085699851e-06,-0.0752116,0.0012234,-0.0167554,-0.0189439,0.378912411789124,3
EGM18_0181,SAR_18_14,52-50,Bighorn River,Spawn,SAR,5/18/2018,21.5,3.54,F,Inter. Soft,504774,398347,4.56103679300375e-06,6.50783594835894e-06,-0.033893,-0.0837268,-0.0125239,0.0076208,0.337816521378165,1
EGM18_0182,SAR_18_14,52-50,Bighorn River,Spawn,SAR,5/18/2018,22.5,3.7,F,Inter. Soft,447648,351142,6.08553704219266e-06,4.88090349629664e-06,-0.0601763,-0.024149,0.0085649,-0.0344674,0.386799501867995,2
EGM18_0183,SAR_18_14,52-50,Bighorn River,Spawn,SAR,5/18/2018,22.5,3.6,F,Inter. Firm,1282461,1002173,1.72658970047236e-06,1.47530933131833e-06,0.0065274,0.0501468,0.0417386,-0.0026895,0.104607721046077,3
EGM18_0184,SAR_18_14,52-50,Bighorn River,Spawn,SAR,5/18/2018,19.6,2.26,F,Soft,800198,630097,4.33437422473095e-06,4.44802722970984e-06,0.020888,-0.0839986,-0.0365604,0.0365768,0.221336654213367,1
EGM18_0185,SAR_18_14,52-50,Bighorn River,Spawn,SAR,5/18/2018,21.6,3.36,F,Inter. Firm,948614,747151,2.54155705587568e-06,2.24794620719958e-06,0.0019308,-0.0033111,0.0239361,0.0055591,0.1546699875467,2
EGM18_0186,SAR_18_14,52-50,Bighorn River,Spawn,SAR,5/18/2018,22.1,3.7,F,Inter. Soft,1191270,952226,2.05679636853316e-06,1.31547384600058e-06,-0.0159217,0.0441901,0.0144526,0.0143197,0.117559153175592,3
EGM18_0188,SAR_18_15,48-46,Bighorn River,Spawn,SAR,5/18/2018,23.7,3.75,F,Spent,1180766,928376,3.17435477788519e-06,4.28433427583799e-06,0.0097469,-0.001452,0.020557,0.0122439,0.122706517227065,2
EGM18_0189,SAR_18_15,48-46,Bighorn River,Spawn,SAR,5/18/2018,24.2,3.68,F,Spent,1056315,810389,3.552136001883e-06,2.65751540141609e-06,-0.0068947,0.0483833,0.0418501,0.0437886,0.136488169364882,3
EGM18_0190,SAR_18_15,48-46,Bighorn River,Spawn,SAR,5/18/2018,17.3,1.2,M,Ripe,1319563,1042725,2.1341787923168e-06,1.30147614170952e-06,0.0496312,-0.0720089,0.041434,0.0144569,0.089829804898298,1
EGM18_0192,SAR_18_15,48-46,Bighorn River,Spawn,SAR,5/18/2018,18,1.86,F,Firm,1170039,898703,5.97928190908774e-06,8.45175805374725e-06,-0.0190243,0.0483225,0.0400817,0.0335871,0.119717725197177,3
EGM18_0193,SAR_18_15,48-46,Bighorn River,Spawn,SAR,5/18/2018,24.5,4.6,F,Soft,1092829,877203,2.44550071189137e-06,2.24103703763892e-06,0.023588,-0.0581578,0.0165252,0.0204492,0.120215857202159,1
EGM18_0194,SAR_18_15,48-46,Bighorn River,Spawn,SAR,5/18/2018,19.9,2.2,F,Firm,1407804,1123573,3.64470541444171e-06,2.90937682229618e-06,0.0190785,0.0013602,-0.0078835,0.0574112,0.0970527189705272,2
EGM18_0195,SAR_18_15,48-46,Bighorn River,Spawn,SAR,5/18/2018,22.3,4,F,Inter. Soft,1321913,1055754,2.54278860911363e-06,1.85632547892336e-06,0.0006439,0.0491136,0.0062903,0.018258,0.113657119136571,3
EGM18_0196,SAR_18_15,48-46,Bighorn River,Spawn,SAR,5/18/2018,22.5,4.2,F,Inter. Firm,1388197,1103979,3.54455617467324e-06,2.79899295791794e-06,0.0493099,-0.0719278,0.0707227,0.0160695,0.0924865089248651,1
EGM18_0197,SAR_18_15,48-46,Bighorn River,Spawn,SAR,5/18/2018,18.1,1.9,F,Firm,1350023,1090798,1.72232201751035e-06,1.26692850899752e-06,0.0153032,-0.0074455,0.0455427,-0.0055761,0.100373599003736,2
EGM18_0199,SAR_18_15,48-46,Bighorn River,Spawn,SAR,5/18/2018,15.7,1,M,Ripe,736748,598058,3.11638317279521e-06,3.5430255502576e-06,-0.0032241,-0.0718696,0.0068723,0.0199028,0.201411374014114,1
EGM18_0201,SAR_18_15,48-46,Bighorn River,Spawn,SAR,5/18/2018,16.7,1.25,M,Ripe,716157,577416,2.45769477514851e-06,2.28855751814575e-06,-0.0379354,0.0249395,0.0035726,0.000483,0.216770444167704,3
EGM18_0202,SAR_18_15,48-46,Bighorn River,Spawn,SAR,5/18/2018,16.7,1.34,M,Ripe,379260,303364,6.55608933516742e-06,7.98090637109403e-06,-0.03796,-0.0744179,0.0096485,-0.0236172,0.395018679950187,1
EGM18_0203,SAR_18_15,48-46,Bighorn River,Spawn,SAR,5/18/2018,22.9,3.75,F,Soft,556163,436156,4.09806006280938e-06,3.82656613704069e-06,-0.0573695,-0.0192469,0.0163044,-0.0143403,0.262847654628477,2
EGM18_0204,SAR_18_15,48-46,Bighorn River,Spawn,SAR,5/18/2018,20,2.39,F,Firm,1538231,1240484,1.80708070045312e-06,1.39167343625373e-06,0.0087617,0.0535214,0.0369079,0.005362,0.081527604815276,3
EGM18_0205,SAR_18_15,48-46,Bighorn River,Spawn,SAR,5/18/2018,19,1.93,M,Ripe,767008,603116,2.33275713884181e-06,1.87875904979406e-06,0.0109129,-0.0732369,-0.019763,0.0533495,0.19227895392279,1
EGM18_0206,SAR_18_15,48-46,Bighorn River,Spawn,SAR,5/18/2018,17.8,1.68,F,Firm,1295291,1033422,1.78959266338239e-06,1.49197746136987e-06,0.0134211,0.0017219,0.0139585,0.027137,0.0974678289746783,2
EGM18_0207,SAR_18_16,45.7-47.5,Bighorn River,Spawn,SAR,5/19/2018,21.8,3.58,F,Inter. Soft,1183491,938817,2.55951424924696e-06,1.41954694962239e-06,-0.0021835,0.0458007,0.0419301,0.0101812,0.115732669157327,3
EGM18_0208,SAR_18_16,45.7-47.5,Bighorn River,Spawn,SAR,5/19/2018,25,4.96,F,Ripe,1415688,1124662,1.72388205365685e-06,1.14844356136826e-06,0.0540581,-0.0702369,0.0519572,0.0258114,0.0908260689082607,1
EGM18_0209,SAR_18_16,45.7-47.5,Bighorn River,Spawn,SAR,5/19/2018,24,5.3,F,Soft,1406932,1132343,2.10943452637154e-06,1.4682337361397e-06,0.0155428,0.0165279,0.0194896,0.0162108,0.0833540888335409,2
EGM18_0210,SAR_18_16,45.7-47.5,Bighorn River,Spawn,SAR,5/19/2018,20.9,2.8,F,Spent,1386172,1091273,2.07187023407427e-06,1.47920955896703e-06,0.0028179,0.067084,0.0518041,0.0099972,0.1057700290577,3
EGM18_0211,SAR_18_16,45.7-47.5,Bighorn River,Spawn,SAR,5/19/2018,17.8,1.66,M,Ripe,1348326,1094975,3.46168568543256e-06,2.47803990192925e-06,0.0552482,-0.086048,0.0385226,0.0202593,0.0956413449564135,1
EGM18_0212,SAR_18_16,45.7-47.5,Bighorn River,Spawn,SAR,5/19/2018,12.8,0.75,M,Ripe,329454,267448,4.52812101643873e-06,3.48085337996765e-06,-0.0752891,-0.0356869,-0.0148165,-0.0242822,0.431714404317144,2
EGM18_0213,SAR_18_16,45.7-47.5,Bighorn River,Spawn,SAR,5/19/2018,21,2.8,F,Spent,551225,439492,3.40379031071459e-06,3.86718793248265e-06,-0.059229,0.0118399,0.0202122,-0.0118005,0.295143212951432,3
EGM18_0214,SAR_18_16,45.7-47.5,Bighorn River,Spawn,SAR,5/19/2018,23.6,3.9,F,Spent,1794329,1426832,1.97211006678744e-06,1.41316439661935e-06,0.0344069,0.0137791,0.0012551,0.0030384,0.0885844748858448,2
EGM18_0215,SAR_18_16,45.7-47.5,Bighorn River,Spawn,SAR,5/19/2018,18.2,1.95,F,Firm,790360,629776,4.37588057018656e-06,3.74680465654035e-06,-0.0382396,0.0207135,0.0241626,0.0163061,0.171357409713574,3
EGM18_0216,SAR_18_16,45.7-47.5,Bighorn River,Spawn,SAR,5/19/2018,17.8,1.9,F,Firm,1524813,1216164,1.75597585904428e-06,1.16649282990064e-06,0.0657669,-0.0714569,0.0180739,0.016869,0.0880863428808634,1
EGM18_0217,SAR_18_16,45.7-47.5,Bighorn River,Spawn,SAR,5/19/2018,18.7,1.93,M,Ripe,1282039,1038800,1.94056739945541e-06,1.39402399202346e-06,0.0313986,0.0113621,0.0374269,-0.0038782,0.102283105022831,2
EGM18_0218,SAR_18_16,45.7-47.5,Bighorn River,Spawn,SAR,5/19/2018,20.6,2.35,F,Inter. Firm,1151140,905959,3.25942147989034e-06,2.5349089916987e-06,-0.0089325,0.0426521,0.0459204,0.0176044,0.120298879202989,3
EGM18_0219,SAR_18_16,45.7-47.5,Bighorn River,Spawn,SAR,5/19/2018,16.5,1.42,M,Ripe,925347,750443,2.24203304847303e-06,1.89912085391502e-06,0.0248491,-0.0698051,0.005892,0.0004995,0.156828559568286,1
EGM18_0221,SAR_18_16,45.7-47.5,Bighorn River,Spawn,SAR,5/19/2018,16.3,1.18,M,Ripe,919416,730318,2.03359824301577e-05,3.77542998727474e-05,-0.0225227,0.0402853,0.0080885,0.0279421,0.164881693648817,3
EGM18_0223,SAR_18_17,40.3-45.5,Bighorn River,Spawn,WAE,5/19/2018,20.2,2.19,F,Spent,890880,719713,4.65024142461426e-06,4.78061882400453e-06,-0.0098536,-0.010483,0.0161488,-0.0050985,0.166293067662931,2
EGM18_0226,SAR_18_18,66-68,Bighorn River,Spawn,SAR,5/19/2018,24.5,3.99,F,Inter. Soft,241778,195874,0.000179389585285004,0.000353639372819719,-0.0894372,-0.0348186,-0.0276008,-0.0225085,0.508260689082607,2
EGM18_0227,SAR_18_18,66-68,Bighorn River,Spawn,SAR,5/19/2018,20.2,2.72,F,Inter. Soft,1162889,932653,2.00433627369277e-06,1.41328704782712e-06,-0.017362,0.0458291,0.0397756,0.0291398,0.115317559153176,3
EGM18_0228,SAR_18_18,66-68,Bighorn River,Spawn,SAR,5/19/2018,18.1,1.98,F,Inter. Firm,1271652,1016381,2.02035234145038e-06,1.68688580190652e-06,0.0203278,0.0034725,0.0361438,-0.0167815,0.107430469074305,2
EGM18_0229,SAR_18_18,66-68,Bighorn River,Spawn,SAR,5/19/2018,17.1,1.4,F,Inter. Firm,1290833,1042951,1.99059652327695e-06,1.46135005282717e-06,-0.0083955,0.0415568,0.0591304,0.007088,0.106185139061851,3
EGM18_0230,SAR_18_18,66-68,Bighorn River,Spawn,SAR,5/19/2018,17.7,1.91,F,Inter. Soft,730914,597854,4.65875868789554e-06,5.33586629561306e-06,-0.016954,-0.009711,-0.0655551,0.0370958,0.213449564134496,2
EGM18_0231,SAR_18_18,66-68,Bighorn River,Spawn,SAR,5/19/2018,19.7,2.36,M,Ripe,607966,484269,4.77707793834249e-05,1.6450672296856e-05,-0.0638833,0.0169517,0.0243451,-0.0199182,0.259526774595268,3
EGM18_0232,SAR_18_18,66-68,Bighorn River,Spawn,SAR,5/19/2018,19.8,2.5,F,Inter. Soft,560794,453589,2.85061795164352e-06,3.13572233067859e-06,-0.0590403,-0.0343169,-0.0176552,-0.0074726,0.292071398920714,2
EGM18_0233,SAR_18_18,66-68,Bighorn River,Spawn,SAR,5/19/2018,20.1,2.5,F,Inter. Soft,1401141,1095486,2.52998277024638e-06,1.59074335981326e-06,0.0102613,0.0563292,0.0299842,0.0030437,0.0974678289746783,3
EGM18_0234,SAR_18_18,66-68,Bighorn River,Spawn,SAR,5/19/2018,17.9,1.81,F,Inter. Soft,175648,142988,9.07917918604743e-06,1.00354766826832e-05,-0.0847739,-0.0432244,-0.0434346,-0.0212538,0.610875882108759,2
EGM18_0235,SAR_18_18,66-68,Bighorn River,Spawn,SAR,5/19/2018,17,1.7,F,Soft,817345,661617,2.54748653949136e-06,2.34095411423305e-06,-0.0334483,-0.0217422,-0.0036781,-0.019807,0.194271481942715,2
EGM18_0236,SAR_18_18,66-68,Bighorn River,Spawn,SAR,5/19/2018,20.5,3.15,F,Soft,483913,379481,6.335282769189e-06,6.27332821440771e-06,-0.0681893,-0.0055093,-0.0179079,0.017331,0.321046077210461,3
EGM18_0237,SAR_18_18,66-68,Bighorn River,Spawn,SAR,5/19/2018,19.5,2.6,F,Inter. Soft,520962,415976,5.32636668999849e-06,6.65985487591661e-06,-0.0455476,-0.0310855,-0.005367,-0.0185978,0.29041095890411,2
EGM18_0238,SAR_18_18,66-68,Bighorn River,Spawn,SAR,5/19/2018,19.2,2.13,F,Inter. Firm,275019,218387,1.37008503222183e-05,1.48640703462912e-05,-0.0924589,-0.0109702,-0.0220772,-0.0174572,0.495143212951432,3
EGM18_0239,SAR_18_18,66-68,Bighorn River,Spawn,SAR,5/19/2018,17.6,1.65,F,Inter. Firm,1420716,1139422,1.69435998956634e-06,1.15870975057784e-06,0.0159212,0.001157,0.0224784,0.0146643,0.0914072229140722,2
EGM18_0241,SAR_18_23,12.0-14.0,Bighorn River,Spawn,SAR,5/21/2018,19.6,2.63,F,Inter. Soft,1026461,835114,1.916400312776e-06,1.47048772536458e-06,-0.0060846,0.0015939,0.033264,-0.0132095,0.144873391448734,2
EGM18_0242,SAR_18_23,12.0-14.0,Bighorn River,Spawn,SAR,5/21/2018,21.8,3.8,F,Inter. Firm,925555,718209,2.96957420460911e-06,3.36262933127553e-06,-0.030733,0.0345987,0.0367387,0.0237635,0.172934827729348,3
EGM18_0244,SAR_18_23,12.0-14.0,Bighorn River,Spawn,SAR,5/21/2018,18,1.7,M,Ripe,251344,199173,0.0663947348930674,0.132783986483128,-0.0991322,-0.0167531,-0.014194,-0.0308502,0.538231631382316,3
EGM18_0248,SAR_18_23,12.0-14.0,Bighorn River,Spawn,SAR,5/21/2018,17.6,1.7,M,Spent,174205,142214,0.0828125816418031,0.165604698705015,-0.0702332,-0.0083978,-0.0307607,-0.0306849,0.631133250311332,3
EGM18_0249,SAR_18_23,12.0-14.0,Bighorn River,Spawn,SAR,5/21/2018,22.7,3.2,F,Spent,853285,693655,0.00366644339580639,0.00732970125416445,-0.0030284,-0.0170865,0.0085557,-0.0179149,0.168451639684516,2
EGM18_0251,SAR_18_23,12.0-14.0,Bighorn River,Spawn,SAR,5/21/2018,17.5,1.45,M,Ripe,762765,626928,0.0215825256482674,0.0431622760507827,-0.0088169,-0.0215574,0.0045008,-0.0039492,0.224823578248236,2
EGM18_0252,SAR_18_23,12.0-14.0,Bighorn River,Spawn,SAR,5/21/2018,20.1,2.32,F,Inter. Firm,1124948,887192,0.00021381811883869,0.000425504805888193,-0.0108858,0.0458181,0.0154362,0.0093768,0.124283935242839,3
EGM18_0253,SAR_18_23,12.0-14.0,Bighorn River,Spawn,SAR,5/21/2018,21.2,2.85,F,Spent,1293581,1049242,2.13372564934409e-06,1.53905899311708e-06,0.0136494,0.0107968,0.0068986,0.0128089,0.105022831050228,2
EGM18_0254,SAR_18_23,12.0-14.0,Bighorn River,Spawn,SAR,5/21/2018,20.3,2.87,F,Soft,1097523,861272,1.20756568913322e-05,2.15755089166503e-05,-0.0086433,0.0421591,0.025713,0.0148423,0.135574927355749,3
EGM18_0255,SAR_18_23,12.0-14.0,Bighorn River,Spawn,SAR,5/21/2018,15.8,1.3,M,Ripe,748194,607277,3.09100820574684e-05,5.81605721571072e-05,-0.0304445,-0.0243749,0.0316636,-0.0127805,0.184142797841428,2
